Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10000786,1,0.0,9,,,14332.0,262.0,24.0,0.0,220.0,0.0,5.0,,,05db9164,e112a9de,6b80d7c0,81e71114,43b19349,fbad5c96,c69fca72,5b392875,a73ee510,d3587737,7b4b217a,21161865,0f3d4e02,07d13a8f,d9429614,ba0eeab9,e5ba7672,d4aabcd5,,,8dbce355,ad3062eb,3a171ecb,8f079aa5,,
10000873,0,,4,1.0,1.0,69428.0,,0.0,9.0,2.0,,0.0,,1.0,d4b08d58,38d50e09,,,384874ce,7e0ccccf,caa2ce1b,0b153874,7cc72ec2,094e5a3b,45ca0a69,,17bb51e8,1adce6ef,e2c18d5a,,d4bb7bd8,582152eb,21ddcdc9,5840adea,,,3a171ecb,,001f3601,584d8464
10001847,0,,90,3.0,6.0,20157.0,,0.0,3.0,6.0,,0.0,,6.0,f473b8dc,0f8a625c,7ed93a63,ece2faed,4cf72387,7e0ccccf,78f06ef9,5b392875,a73ee510,3b08e48b,57f01cf7,9ccb63a9,f0ba98ce,b28479f6,316da2ff,6aef3c1e,e5ba7672,a086cf41,,,b7643ed7,,32c7478e,dc13346e,,
10000819,0,0.0,1,46.0,15.0,1481.0,54.0,4.0,46.0,66.0,0.0,2.0,0.0,15.0,5a9ed9b0,c44e8a72,5a50b771,f07af706,25c83c98,fe6b92e5,f10cdbc0,0b153874,a73ee510,fa7d0797,d556b556,a6554629,1d36488f,07d13a8f,b88d2fea,f8fb9f92,e5ba7672,456d734d,9437f62f,a458ea53,64b47588,c9d4222a,3a171ecb,3fdb382b,724b04da,49d68486
10001243,0,1.0,5,5.0,6.0,1373.0,6.0,16.0,6.0,7.0,0.0,4.0,0.0,6.0,05db9164,2c16a946,d7017940,55c67188,4cf72387,,8363bee7,0b153874,a73ee510,299aecf1,bf09be0e,eae49479,3516f6e6,07d13a8f,e083c32b,a70e00db,e5ba7672,96af95cc,,,2a7024e9,,32c7478e,9117a34a,,
10001457,0,2.0,15,3.0,4.0,1435.0,19.0,25.0,18.0,179.0,0.0,5.0,0.0,4.0,5a9ed9b0,4950f9dd,b1678513,a3048ee7,25c83c98,fe6b92e5,b000eee9,0b153874,a73ee510,00f2b452,41b3f655,6cb5db52,ce5114a2,07d13a8f,dd42a670,cfdb3879,27c07bd6,45e764d2,21ddcdc9,5840adea,7061fd8d,c9d4222a,32c7478e,3b425be9,445bbe3b,2fede552
10001006,0,0.0,7,,,8903.0,233.0,9.0,3.0,88.0,0.0,4.0,,,05db9164,e112a9de,5c7adc62,22504558,4cf72387,fbad5c96,065f6748,5b392875,a73ee510,c2847636,b81d4e00,23bc90a1,bc06aca3,b28479f6,5ff145a2,776f5665,e5ba7672,ca5a79fa,,,5a5953a2,ad3062eb,32c7478e,8f079aa5,,
10000586,1,0.0,2,25.0,0.0,2986.0,58.0,4.0,8.0,16.0,0.0,1.0,,6.0,5a9ed9b0,ef69887a,2948e3f4,93c57790,25c83c98,7e0ccccf,0d21cab2,0b153874,a73ee510,a12396af,1ad9245a,1910c5ef,b96c41d3,1adce6ef,9a0b5832,9e72abfe,8efede7f,4bcc9449,21ddcdc9,a458ea53,0741a527,,32c7478e,3fdb382b,e8b83407,49d68486
10001306,0,,10,9.0,3.0,18712.0,,0.0,6.0,17.0,,0.0,,6.0,68fd1e64,68b3edbf,b00d1501,d16679b9,43b19349,7e0ccccf,b3e8889a,0b153874,a73ee510,ec79b2d8,17586bd8,e0d76380,4c9ff09f,b28479f6,f511c49f,1203a270,1e88c74f,752d8b8a,,,73d06dde,,bcdee96c,aee52b6f,,
10000941,0,3.0,52,11.0,23.0,50.0,23.0,3.0,13.0,25.0,1.0,1.0,,23.0,05db9164,77d5ad3a,,,25c83c98,7e0ccccf,d5b22f0b,45f7c2dd,a73ee510,5162b19c,ac48f34e,,a8840224,07d13a8f,59fb5783,,e5ba7672,caebc32e,,,,ad3062eb,32c7478e,,,
10000348,0,,1,,1.0,,,0.0,1.0,1.0,,0.0,,1.0,05db9164,38d50e09,e7f030ce,3908de9b,f281d2a7,7e0ccccf,d0bdaa98,1f89b562,7cc72ec2,3b08e48b,dd6fc8cb,2d878564,ebd756bd,07d13a8f,f5fed91e,94025981,2005abd1,19fec6cc,21ddcdc9,a458ea53,38d30bf3,,32c7478e,1370c56e,001f3601,c27f155b
10001650,0,,84,4.0,5.0,7984.0,223.0,2.0,5.0,54.0,,1.0,,5.0,98237733,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,38eb9cf4,1f89b562,a73ee510,547c0ffe,7f8ffe57,e0d76380,46f42a63,b28479f6,a733d362,1203a270,d4bb7bd8,281769c2,,,73d06dde,,32c7478e,aee52b6f,,
10001028,1,,0,1.0,1.0,41948.0,58.0,0.0,1.0,47.0,,0.0,,1.0,68fd1e64,8e4f887c,,,25c83c98,,a5cda78a,1f89b562,a73ee510,3f6a1e90,c255f829,,fe528cd1,07d13a8f,db586845,,e5ba7672,4b340164,,,,,32c7478e,,,
10001163,1,10.0,1,1.0,1.0,59.0,1.0,103.0,21.0,182.0,2.0,14.0,,1.0,5a9ed9b0,38a947a1,c80c0855,1e05994e,25c83c98,7e0ccccf,daf0b56a,062b5529,a73ee510,3b08e48b,c44f7d31,c64bd5c0,dd2f45db,b28479f6,b238b64e,ac6a6c69,e5ba7672,519b56d4,,,5524f7c3,ad3062eb,423fab69,3a13327e,,
10000463,0,2.0,2,22.0,12.0,2.0,12.0,2.0,13.0,12.0,1.0,1.0,,12.0,87552397,4f25e98b,b393df87,c3fecae9,25c83c98,7e0ccccf,a97488df,0b153874,a73ee510,ecb84f3b,fd7856c1,8d33fe00,6a430a5b,1adce6ef,57a9c379,0fd4fbad,07c540c4,9e4517be,3014a4b1,5840adea,572bdde8,,32c7478e,9fa3e01a,001f3601,d9bcfc08
10001231,1,,0,1.0,,1510.0,24.0,14.0,0.0,105.0,,3.0,,,05db9164,95e2d337,753b0633,c8a89b8f,4cf72387,fbad5c96,1d7f26b5,1f89b562,a73ee510,0466803a,c9168a8c,d4e09751,3c12244d,b28479f6,17a3bcd8,8e18a6df,e5ba7672,7b06fafe,28e1676e,b1252a9d,f284593e,,32c7478e,32f8d694,2bf691b1,3ad3a7c7
10001160,0,,1,15.0,16.0,25755.0,647.0,3.0,17.0,34.0,,1.0,,16.0,05db9164,0a519c5c,77f2f2e5,d16679b9,25c83c98,7e0ccccf,ffb26bfc,5b392875,a73ee510,3b08e48b,48540920,9f32b866,6df6ef3a,07d13a8f,b812f9f2,31ca40b6,d4bb7bd8,2efa89c6,,,dfcfc3fa,,32c7478e,aee52b6f,,
10001874,0,,-1,,4.0,2871.0,33.0,51.0,6.0,574.0,,4.0,0.0,5.0,68fd1e64,3f0d3f28,9d372a2e,1233b8ac,25c83c98,fe6b92e5,c96de117,0b153874,a73ee510,fc3680e8,ad757a5a,71fcc39d,93b18cb5,07d13a8f,075f843b,5ab5ddcd,27c07bd6,744ad4a0,,,4e37c79c,,c7dc6720,e5fca70a,,
10001541,0,,42,1.0,1.0,28118.0,,0.0,4.0,4.0,,0.0,,1.0,49807078,097e9399,77f2f2e5,d16679b9,4cf72387,fbad5c96,3211a505,5b392875,a73ee510,3b08e48b,fc48be28,9f32b866,993494ce,b28479f6,1718dff1,31ca40b6,776ce399,97029569,21ddcdc9,b1252a9d,dfcfc3fa,,be7c41b4,aee52b6f,2bf691b1,f8d62db8
10000653,0,7.0,1,364.0,4.0,21.0,30.0,14.0,47.0,57.0,1.0,2.0,0.0,3.0,05db9164,80e26c9b,4ad0f0be,f922efad,25c83c98,fe6b92e5,27e09a2c,37e4aa92,a73ee510,3b08e48b,a0d85bf2,dc906891,51a30c72,1adce6ef,0f942372,87acb535,e5ba7672,005c6740,21ddcdc9,5840adea,a4b7004c,,3a171ecb,b34f3128,e8b83407,9904c656
10000573,0,,-1,,,,,0.0,8.0,20.0,,0.0,,,39af2607,4c2bc594,d032c263,c18be181,4cf72387,fe6b92e5,d7087b39,0b153874,7cc72ec2,3b08e48b,786751d8,dfbb09fb,0b7f85d0,8ceecbc8,7ac43a46,84898b2a,2005abd1,bc48b783,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
10000647,0,,0,13.0,2.0,24544.0,,0.0,2.0,2.0,,0.0,,2.0,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,aae17aa6,0b153874,a73ee510,3b08e48b,387e8a1a,e0d76380,e63f43cb,b28479f6,7f6af6b0,1203a270,d4bb7bd8,eea3ab97,,,73d06dde,,32c7478e,aee52b6f,,
10000595,0,0.0,1,8.0,4.0,1504.0,31.0,18.0,14.0,645.0,0.0,4.0,,4.0,68fd1e64,8947f767,05cb832c,530550ae,25c83c98,7e0ccccf,f65f9606,0b153874,a73ee510,3b08e48b,6c78773b,7f04da19,9ff6dbed,1adce6ef,ba8b8b16,297887bf,e5ba7672,bd17c3da,8eca41bf,a458ea53,99e61dc6,,bcdee96c,5a4adb7d,010f6491,8b781ed5
10000890,0,,158,1.0,1.0,34902.0,,0.0,1.0,102.0,,0.0,,1.0,5bfa8ab5,ed7b1c58,ce02a2a7,39b2a715,b0530c50,7e0ccccf,3e36122e,0b153874,a73ee510,3b08e48b,60e58dde,a1e9d7f6,e411c4db,b28479f6,c6ceab4d,be87969d,776ce399,167708ca,,,6158d9d2,,be7c41b4,0b8baf69,,
10001890,0,,1487,,,,,,0.0,,,,,,05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,d0bdaa98,0b153874,7cc72ec2,3b08e48b,dd6fc8cb,ae1bb660,ebd756bd,b28479f6,bfef54b3,bad5ee18,2005abd1,87c6f83c,,,0429f84b,,32c7478e,c0d61a5c,,
10001558,0,,0,4.0,0.0,26085.0,111.0,4.0,16.0,37.0,,1.0,0.0,16.0,5a9ed9b0,bdaedcf5,3bc72a62,5974d6bc,25c83c98,7e0ccccf,c0bd6312,a25968f2,a73ee510,3b08e48b,e24ff9e7,b01a9d7f,34098dd6,b28479f6,cc4a49ab,1ab2aab4,27c07bd6,b238b9bc,,,9ffde2a7,,be7c41b4,08b0ce98,,
10001348,0,5.0,1,1.0,4.0,0.0,0.0,5.0,4.0,4.0,1.0,1.0,,0.0,05db9164,38a947a1,4983bdf1,d9d1d218,25c83c98,7e0ccccf,b72ec13d,0b153874,a73ee510,aa845177,3547565f,dda6d366,12880350,64c94865,d11c8b5c,ab9a7e6a,e5ba7672,bddb82d3,,,6ca998b2,ad3062eb,423fab69,21b466db,,
10001300,0,,2,13.0,2.0,5400.0,41.0,7.0,2.0,2.0,,1.0,9.0,2.0,05db9164,4322636e,aa8c1539,85dd697c,25c83c98,7e0ccccf,e4b9f8b4,1f89b562,a73ee510,3b08e48b,1ac15ae5,d8c29807,ba344b31,1adce6ef,117b1660,c64d548f,8efede7f,9d3171e9,21ddcdc9,5840adea,5f957280,ad3062eb,3a171ecb,1793a828,ea9a246c,d67a6f5b
10001308,0,0.0,2,5.0,21.0,1481.0,25.0,1.0,23.0,25.0,0.0,1.0,,25.0,68fd1e64,04e09220,b1ecc6c4,5dff9b29,4cf72387,fbad5c96,4feec62c,0b153874,a73ee510,3b08e48b,37fba4a7,2436ff75,0fd466ce,07d13a8f,f6b23a53,f4ead43c,d4bb7bd8,6fc84bfb,,,4f1aa25f,,423fab69,ded4aac9,,
10000470,0,,-1,,,40995.0,234.0,0.0,12.0,108.0,,0.0,,,68fd1e64,68b3edbf,b00d1501,d16679b9,25c83c98,fbad5c96,41f01e8e,0b153874,a73ee510,3b08e48b,ebd30041,e0d76380,c7a109eb,b28479f6,f511c49f,1203a270,e5ba7672,752d8b8a,,,73d06dde,ad3062eb,32c7478e,aee52b6f,,
10001450,0,,0,3.0,,34536.0,54.0,0.0,1.0,17.0,,0.0,0.0,,05db9164,38a947a1,96759526,151438cd,25c83c98,fe6b92e5,f2d6912f,5b392875,7cc72ec2,aadb34d7,0283b01a,fa34f1cb,49cc0ddb,07d13a8f,c9b266fc,f67f1d00,27c07bd6,15fa1f82,,,dfc3e034,,3a171ecb,c201359d,,
10000800,0,15.0,1,11.0,9.0,1383.0,18.0,38.0,17.0,145.0,0.0,4.0,,15.0,68fd1e64,26ece8a8,f2336534,1e0ec6a2,25c83c98,fbad5c96,8f572b5e,0b153874,a73ee510,57b09f76,434d6c13,15d97f2a,7301027a,07d13a8f,a45dafc6,e895d2cc,e5ba7672,87fd936e,,,f9860df8,,55dd3565,5a456be6,,
10000281,1,,-1,0.0,,,,,0.0,,,,,,68fd1e64,38a947a1,e3818eb2,a4456f7e,4cf72387,fbad5c96,88002ee1,5b392875,7cc72ec2,3b08e48b,f1b78ab4,3bec5d45,6e5da64f,b28479f6,f189ac4e,72d1790f,2005abd1,f03e8b05,,,950d91c1,,32c7478e,2f7e98de,,
10000932,0,,3,1.0,,398.0,82.0,0.0,0.0,6.0,,0.0,,,5a9ed9b0,4f25e98b,b0a3f64e,3a226f79,b2241560,,38eb9cf4,0b153874,a73ee510,441dd290,7f8ffe57,65dfb5eb,46f42a63,07d13a8f,dfab705f,ca567acb,e5ba7672,7ef5affa,bb16f112,a458ea53,28cff74d,,32c7478e,dffccd89,001f3601,b9048934
10000732,1,,12,5.0,3.0,,,0.0,3.0,44.0,,0.0,,3.0,05db9164,38a947a1,66a786ab,5fd8c451,25c83c98,7e0ccccf,88002ee1,0b153874,7cc72ec2,3b08e48b,f629f438,64cc65f3,6e5da64f,07d13a8f,a929d2fb,056512da,2005abd1,31f7449a,,,fcdedb0a,c9d4222a,55dd3565,92d45137,,
10000715,0,,-1,,,1765.0,47.0,2.0,0.0,68.0,,2.0,,,ff004ae3,3c53160c,c97befcf,a67afb96,25c83c98,6f6d9be8,e824c09e,0b153874,a73ee510,d319dfed,dcea998f,97cd01be,55be071f,64c94865,9d9f6832,1271e443,d4bb7bd8,abc718ac,,,ecd4a633,,32c7478e,e0d419cd,,
10000832,0,2.0,23,10.0,10.0,1431.0,12.0,3.0,11.0,11.0,0.0,1.0,2.0,10.0,f473b8dc,38a947a1,41a7042f,f7d45891,30903e74,fe6b92e5,199c1eb3,0b153874,a73ee510,3b08e48b,ee991e99,b0e991cb,934b2395,b28479f6,63210625,38ba792d,27c07bd6,bc95fbcf,,,f0365681,c9d4222a,3a171ecb,4a36b55b,,
10000951,1,0.0,0,9.0,1.0,1752.0,77.0,2.0,0.0,16.0,0.0,1.0,2.0,1.0,05db9164,ae46a29d,41952f6f,f922efad,25c83c98,7e0ccccf,282b88fc,0b153874,a73ee510,0f1a2599,a2460a9f,66a76a26,0e5bc979,1adce6ef,d9e19f11,01adbab4,8efede7f,e32bf683,,,21c9516a,,32c7478e,b34f3128,,
10001144,0,,39,16.0,24.0,4.0,,0.0,26.0,110.0,,0.0,1.0,1.0,8cf07265,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,b0130b6f,0b153874,a73ee510,3b08e48b,9002e6b7,ae1bb660,202a3015,b28479f6,bfef54b3,bad5ee18,3486227d,87c6f83c,,,0429f84b,,32c7478e,c0d61a5c,,
10001338,1,33.0,1,111.0,9.0,50.0,49.0,57.0,23.0,30.0,1.0,4.0,,9.0,05db9164,1cfdf714,9d427ddf,4eadb673,0942e0a7,fbad5c96,a3579031,0b153874,a73ee510,31990058,1054ae5c,cf724373,d7ce3abd,b28479f6,d345b1a0,6512dce6,e5ba7672,e88ffc9d,04de9d96,a458ea53,361a1080,,bcdee96c,3fdb382b,cb079c2d,49d68486
10001037,0,0.0,135,5.0,8.0,3425.0,151.0,3.0,39.0,149.0,0.0,2.0,,9.0,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,ea6998f9,0b153874,a73ee510,3b08e48b,6dc69f41,e0d76380,fca56425,b28479f6,b760dcb7,1203a270,07c540c4,2efa89c6,,,73d06dde,,32c7478e,aee52b6f,,
10001614,0,,84,3.0,3.0,20335.0,112.0,15.0,5.0,108.0,,1.0,,3.0,be589b51,38a947a1,,,25c83c98,,9971a939,66f29b89,a73ee510,4ed88d64,3ac87d37,,cde3ec68,07d13a8f,6c947207,,e5ba7672,5d93f8ab,,,,,32c7478e,,,
10000455,1,0.0,116,,,6600.0,175.0,22.0,21.0,214.0,0.0,7.0,,,05db9164,6c713117,6d0ceb43,8d164e53,25c83c98,fe6b92e5,6c9b7105,0b153874,a73ee510,5b9fd29b,577ff050,9fa694f3,b079c917,07d13a8f,78ebcaf1,a54711b4,e5ba7672,bf6b118a,21ddcdc9,b1252a9d,78766d37,,32c7478e,9e0bee34,445bbe3b,3246a38c
10000584,0,,0,4.0,0.0,,,,0.0,,,,,2.0,68fd1e64,68aede49,d3ee1dc7,2b29fd00,25c83c98,fe6b92e5,d0bdaa98,5b392875,7cc72ec2,3b08e48b,dd6fc8cb,be50b3a1,ebd756bd,b28479f6,5c595008,c60ad920,2005abd1,262c8681,,,89b552d1,,32c7478e,84edfefe,,
10000147,0,0.0,1,14.0,2.0,120.0,733.0,0.0,12.0,606.0,0.0,0.0,98.0,2.0,5a9ed9b0,097e9399,915bbd8f,26ac5cc6,f3474129,fe6b92e5,875679ca,37e4aa92,a73ee510,3b08e48b,bbd0e773,87408e45,79ae8b9a,1adce6ef,5c3dbd29,8759a2d9,8efede7f,97029569,21ddcdc9,b1252a9d,6ec2bcf7,,55dd3565,7f686ab3,2bf691b1,bebc2875
10000160,0,3.0,26,1.0,1.0,1431.0,1.0,11.0,1.0,1.0,0.0,1.0,,1.0,68fd1e64,c76014f5,df00c4f0,031bba14,25c83c98,,6fb62f1a,0b153874,a73ee510,299aecf1,e51ddf94,336bb1d7,3516f6e6,b28479f6,a46c3543,631f0045,e5ba7672,93b0d1d7,,,1fe472e2,,32c7478e,89bd83a1,,
10001111,1,,2,7.0,7.0,,,0.0,7.0,18.0,,0.0,,7.0,68fd1e64,38a947a1,bad5718d,347b0e1d,30903e74,6f6d9be8,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,515cacef,6e5da64f,b28479f6,a723edcb,fcfce0a9,2005abd1,0c1cbf43,,,ca3c8d04,,32c7478e,b258af68,,
10000750,0,,15,53.0,3.0,3581.0,49.0,1.0,14.0,117.0,,1.0,,13.0,05db9164,39dfaa0d,ed370ab5,cc9228ba,25c83c98,7e0ccccf,0f52e8d2,0b153874,a73ee510,3b08e48b,ada5494c,8f5d32b5,e325e0dd,1adce6ef,80afa366,c2cb53e9,e5ba7672,df4fffb7,21ddcdc9,5840adea,22436b42,,3a171ecb,0fbf1297,010f6491,4e7af834
10001117,0,,1,12.0,5.0,40766.0,,0.0,12.0,150.0,,0.0,,12.0,85dc8d44,f53b0269,fec02767,81fc4ddd,25c83c98,7e0ccccf,bd1a1b0b,0b153874,a73ee510,962806dc,93163196,e0b2c12a,b952cc38,07d13a8f,9446108f,7f034b52,1e88c74f,5ab59e5b,,,c17bc83f,c9d4222a,32c7478e,69b371cf,,
10000859,0,2.0,23,,17.0,361.0,57.0,2.0,7.0,58.0,1.0,1.0,,46.0,be589b51,38d50e09,52ffbd0c,41afcc19,25c83c98,3bf701e7,ade953a9,0b153874,a73ee510,c90ae1ba,29e4ad33,c665cd2b,80467802,b28479f6,4be6e448,74f15ec4,07c540c4,19fec6cc,21ddcdc9,a458ea53,13530739,,3a171ecb,9d58d744,e8b83407,c27f155b
10000952,1,6.0,4,50.0,0.0,70.0,15.0,29.0,16.0,150.0,1.0,6.0,0.0,1.0,05db9164,58e67aaf,062962b3,bd6487d2,28bce97a,7e0ccccf,f5047e31,0b153874,a73ee510,aed3d80e,1aa6cf31,77edc68f,3b03d76e,051219e6,d83fb924,bb4af146,e5ba7672,c21c3e4c,5b885066,a458ea53,d197ef61,8ec974f4,32c7478e,a2864bb6,e8b83407,76c5c791
10001891,1,17.0,-1,37.0,5.0,15.0,5.0,17.0,5.0,5.0,1.0,1.0,,5.0,05db9164,58e67aaf,efcca2f4,0cf0c892,25c83c98,7e0ccccf,fcf0132a,0b153874,a73ee510,aed3d80e,d650f1bd,d259f3ba,863f8f8a,1adce6ef,d002b6d9,dafc045c,e5ba7672,c21c3e4c,5b885066,a458ea53,cdc5067d,,bcdee96c,2c720b71,9b3e8820,47d6d9aa
10001331,0,,21,2.0,2.0,33821.0,212.0,4.0,2.0,114.0,,0.0,,2.0,68fd1e64,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,197b4575,0b153874,a73ee510,6c47047a,24f22538,dfbb09fb,e40e52ae,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
10001219,0,,1,,,10730.0,3.0,25.0,0.0,26.0,,3.0,0.0,,05db9164,8f5b4275,0e6e151b,a754f0ee,b2241560,fe6b92e5,7083ddcc,0b153874,a73ee510,f1aec9b0,208d9dd6,6234165c,59dd51b4,07d13a8f,111db041,c72416f7,27c07bd6,8687deed,21ddcdc9,5840adea,2ce4ed39,c9d4222a,3a171ecb,3b183c5c,e8b83407,0dac3b4c
10001215,0,0.0,15,10.0,8.0,2979.0,100.0,3.0,16.0,31.0,0.0,1.0,0.0,10.0,5a9ed9b0,4c2bc594,d032c263,c18be181,384874ce,fbad5c96,af84702c,51d76abe,a73ee510,fa7d0797,ae19a197,dfbb09fb,7f0d7407,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,3a171ecb,3b183c5c,,
10000628,0,,4,11.0,4.0,33111.0,22.0,0.0,4.0,6.0,,0.0,,4.0,05db9164,09e68b86,97dfc88b,77ec4111,25c83c98,,21f5b15a,0b153874,a73ee510,3b08e48b,a0a5e9d7,4ed01fb0,ee79db7b,1adce6ef,dbc5e126,ba4aef4d,776ce399,5aed7436,21ddcdc9,a458ea53,48719650,,32c7478e,2fdc9048,e8b83407,3e01e343
10001560,0,2.0,0,3.0,2.0,375.0,16.0,2.0,16.0,16.0,1.0,1.0,,2.0,05db9164,04e09220,97c36c5d,3517881a,25c83c98,fe6b92e5,b647358a,062b5529,a73ee510,3b08e48b,88731e13,0d44b796,2723b688,07d13a8f,cae64906,87f825ab,776ce399,e161d23a,,,728143b3,,32c7478e,1b256e61,,
10000606,0,0.0,48,,12.0,1401.0,105.0,5.0,1.0,478.0,0.0,2.0,,54.0,05db9164,62e9e9bf,7fad2e6d,9b0d812f,25c83c98,fe6b92e5,d4ab9344,0b153874,a73ee510,2134f605,2bcfb78f,6c113bd1,e6fc496d,b28479f6,924a3a81,6799293b,3486227d,3d6594d8,,,e0a73232,,32c7478e,dd5daac7,,
10000164,0,1.0,46,182.0,22.0,940.0,,0.0,49.0,21.0,1.0,0.0,,45.0,05db9164,207b2d81,01c3dd01,df302251,384874ce,fbad5c96,38eb9cf4,0b153874,a73ee510,451bd4e4,7f8ffe57,ada61bc3,46f42a63,07d13a8f,0bf0feff,a56b1c87,e5ba7672,fa0643ee,21ddcdc9,5840adea,adc030d0,,32c7478e,73b6604e,001f3601,daa08341
10000106,0,0.0,22,12.0,14.0,15308.0,497.0,1.0,44.0,258.0,0.0,1.0,,16.0,68fd1e64,2c16a946,004273d4,65723153,f281d2a7,fbad5c96,ac652f55,c8ddd494,a73ee510,3b08e48b,5a0a81aa,d9a59982,99b38f98,b28479f6,3628a186,c0c7a39b,d4bb7bd8,e4ca448c,,,946027cb,,32c7478e,9117a34a,,
10001040,0,0.0,42,2.0,3.0,4321.0,257.0,1.0,4.0,55.0,0.0,1.0,,3.0,b455c6d7,2c16a946,418bc162,b180f466,25c83c98,fe6b92e5,9b98e9fc,51d76abe,a73ee510,49d1ad89,7f8ffe57,50d03481,46f42a63,07d13a8f,18231224,653e1976,e5ba7672,74ef3502,,,f62bd1a6,,32c7478e,9117a34a,,
10001599,1,,0,3.0,2.0,8912.0,6.0,6.0,2.0,6.0,,1.0,,2.0,8cf07265,80e26c9b,c939a08f,ab144713,25c83c98,,a541cf10,37e4aa92,a73ee510,508a0bb6,39e1365f,69968474,dee21837,b28479f6,4c1df281,a5031546,e5ba7672,f54016b9,21ddcdc9,b1252a9d,5f405af8,,32c7478e,1793a828,e8b83407,51751315
10000617,0,,1,3.0,,25931.0,,0.0,19.0,20.0,,0.0,,,8cf07265,8ab240be,dd17c91c,82a61820,25c83c98,fbad5c96,c467476f,37e4aa92,a73ee510,3b08e48b,1ceb1cda,75529ad8,4a3ab1a4,07d13a8f,e7dd0bfc,5eea53aa,e5ba7672,ca533012,21ddcdc9,5840adea,0f78ab39,,32c7478e,cafb4e4d,445bbe3b,99f4f64c
10001681,0,,1,2.0,,544.0,,0.0,19.0,13.0,,0.0,,,05db9164,06174070,e915f032,b0ed6de7,25c83c98,fe6b92e5,57b4bd89,5b392875,a73ee510,3b08e48b,71fd20d9,02472b09,ddd66ce1,07d13a8f,f9d8f165,695998f1,776ce399,836a11e3,a34d2cf6,5840adea,1992c897,,3a171ecb,1793a828,e8b83407,fa3124de
10001564,0,,919,20.0,1.0,3358.0,,0.0,17.0,37.0,,0.0,,17.0,5a9ed9b0,9e5ce894,9a9e0225,13508380,25c83c98,7e0ccccf,8d801483,0b153874,a73ee510,bbc0051b,cacf7f71,45abf5a5,88a225ed,07d13a8f,8cf98699,3c9a82e7,1e88c74f,a5bb7b8a,21ddcdc9,b1252a9d,40154c14,,c7dc6720,45ab94c8,ea9a246c,c84c4aec
10000329,1,,23,83.0,2.0,,,0.0,2.0,2.0,,0.0,,2.0,8cf07265,80e26c9b,0f8b497f,8d0c7214,25c83c98,7e0ccccf,bfa1a33f,6c41e35e,7cc72ec2,3b08e48b,477c3e2b,a0c32c81,02c899e1,07d13a8f,f3635baf,6b98792b,2005abd1,f54016b9,21ddcdc9,5840adea,ff3ce4c0,c9d4222a,be7c41b4,d691765a,e8b83407,d1d45fc5
10000480,0,0.0,8,23.0,11.0,1475.0,32.0,2.0,18.0,130.0,0.0,2.0,,12.0,05db9164,9bf4fe35,c2b008c5,e31f97bb,43b19349,fbad5c96,928efe34,5b392875,a73ee510,fa7d0797,19de763a,e657c595,f948ca5d,1adce6ef,884478a4,0d7e5968,e5ba7672,5de94169,21ddcdc9,b1252a9d,2c613179,ad3062eb,32c7478e,8eb162c5,f0f449dd,b4e0464b
10000498,1,3.0,328,1371.0,6.0,15.0,4.0,3.0,11.0,8.0,0.0,1.0,,4.0,05db9164,c5c1d6ae,b2de8002,f9a7e394,4cf72387,fbad5c96,df196ec8,0b153874,a73ee510,3b08e48b,d34b988b,76517c94,722a41c8,b28479f6,29a18ba0,afc96aa6,e5ba7672,836a67dd,21ddcdc9,5840adea,c0cd6339,,be7c41b4,7e60320b,7a402766,ba14bbcb
10001864,0,,2,1.0,1.0,11864.0,,0.0,3.0,6.0,,0.0,,1.0,05db9164,2c8c5f5d,61d33ecc,75f5605c,4f8b7acc,7e0ccccf,c4e64dcf,1f89b562,a73ee510,3b08e48b,27258c97,8cf06dca,9f53c224,b28479f6,36fdeaa3,f671411f,776ce399,f5f4ae5b,,,598342cf,,be7c41b4,c82232f3,,
10001429,0,,-1,,,34431.0,,,0.0,,,,,,05db9164,4f25e98b,5dce898e,fd76fb32,25c83c98,6f6d9be8,511c5ce8,0b153874,a73ee510,80f90445,28b2a54d,a7b6b7d9,c08ec9d3,051219e6,b6dcf31f,89d80c35,1e88c74f,7ef5affa,7c629f16,a458ea53,3b821fbc,,32c7478e,3fdb382b,001f3601,49d68486
